symbol,adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_windows,mean_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,sum_oos_n_trades,pct_oos_positive,robustness_score
CADJPY_X_15m,20,10,100,2,20,20,4.0,20.0,18.0,0.2,10,95,200,2.0,2.0,2.0,30,0.25,8,-1.0025150050602691,-0.02840745120628719,-4.15240575164995,11,0.125,-0.3544425791596912
CADJPY_X_15m,20,10,200,5,20,20,2.0,20.0,15.0,0.1,5,85,100,1.0,0.5,1.5,20,1.0,8,-1.546220051865556,-0.018029629455713417,-1.9981863207898014,16,0.125,-0.5466713419403749
CADJPY_X_15m,10,14,50,3,10,14,4.0,25.0,18.0,0.2,5,90,100,1.0,0.5,3.0,30,0.25,8,-0.9738081241298236,-0.005399171139488226,-0.6674278143422265,9,0.25,-0.6885863281467496
CADJPY_X_15m,14,14,50,2,14,20,2.0,20.0,18.0,0.2,15,90,100,1.0,0.5,2.0,30,1.0,8,-1.5016931272351115,-0.01812764558846993,-2.165626664973285,14,0.125,-0.5309286967645902
CADJPY_X_15m,14,20,100,2,10,14,3.0,30.0,18.0,0.2,15,95,200,1.0,0.5,1.5,20,1.0,8,-0.7997251831220815,-0.012064769501500223,-1.59587590791274,13,0.125,-0.28274555003563867
CADJPY_X_15m,10,20,50,3,14,20,4.0,20.0,15.0,0.2,10,90,200,1.5,0.5,2.0,20,1.0,8,-0.9997338919739499,-0.006353835890356322,-0.8189200307864398,9,0.125,-0.3534593071983997
CADJPY_X_15m,14,20,50,5,10,20,2.0,20.0,20.0,0.1,15,85,200,1.0,2.0,3.0,10,0.25,8,-1.8725961438896555,-0.05147903527419945,-5.916395339686812,27,0.125,-0.6620627158840777
CADJPY_X_15m,10,20,100,2,20,10,4.0,20.0,15.0,0.1,10,90,100,1.5,0.5,2.0,10,0.5,8,-1.1928154229495556,-0.009471567826878004,-0.9555921846042975,8,0.0,-0.0
CADJPY_X_15m,14,10,200,3,14,14,3.0,30.0,15.0,0.2,10,90,200,2.0,1.0,3.0,20,1.0,8,-0.8561539331487,-0.0069691509161545345,-0.8129579090251746,5,0.0,-0.0
CADJPY_X_15m,14,10,200,2,14,10,4.0,20.0,18.0,0.2,10,90,200,1.5,0.5,3.0,10,0.5,8,-1.653923450032002,-0.013099666985166505,-1.3267192210344434,11,0.0,-0.0
CADJPY_X_15m,14,20,200,2,14,10,2.0,20.0,20.0,0.2,5,95,200,2.0,1.0,2.0,10,1.0,8,-1.5056114587649687,-0.01880952460383744,-1.893275129080639,8,0.0,-0.0
CADJPY_X_15m,14,20,50,5,14,14,2.0,25.0,20.0,0.05,5,95,100,1.0,1.0,1.5,10,0.25,8,-1.1599805720107366,-0.023097942039935558,-3.184316159363237,14,0.125,-0.4101150642567211
CADJPY_X_15m,14,14,100,2,10,14,4.0,25.0,20.0,0.1,10,90,100,1.0,2.0,1.5,30,1.0,8,-1.4632924569400305,-0.0727705143603535,-7.810603912561114,13,0.0,-0.0
CADJPY_X_15m,14,14,200,5,10,14,4.0,25.0,15.0,0.1,5,90,100,1.0,2.0,1.5,10,0.25,8,-1.8965388037676993,-0.08926235658922645,-9.400707475376798,20,0.0,-0.0
CADJPY_X_15m,10,14,50,5,10,14,2.0,20.0,15.0,0.1,15,90,200,1.0,2.0,2.0,30,1.0,8,-1.34464106110194,-0.04908961234368137,-7.245540830445311,23,0.25,-0.9508048125670566
CADJPY_X_15m,10,14,50,2,20,10,2.0,20.0,15.0,0.2,15,95,200,1.0,0.5,2.0,30,1.0,8,-1.2712429129662173,-0.012281268654778774,-1.3137825149714324,10,0.0,-0.0
CADJPY_X_15m,20,10,50,5,10,20,3.0,20.0,15.0,0.1,15,95,200,1.5,1.0,3.0,30,0.5,8,-1.2764083191865365,-0.017622635304869665,-2.2844010199681213,21,0.125,-0.4512784890298616
CADJPY_X_15m,10,14,50,5,20,10,3.0,25.0,20.0,0.2,15,90,100,1.0,1.0,2.0,30,0.5,8,-1.046617726611628,-0.015217011209229463,-1.824423066331887,8,0.125,-0.3700352458985652
CADJPY_X_15m,20,20,50,5,20,14,3.0,25.0,15.0,0.1,10,95,200,1.5,2.0,1.5,30,0.25,8,-0.971742599760927,-0.034657657039378294,-4.232494272327313,8,0.125,-0.34356289092939835
CADJPY_X_15m,14,14,100,2,20,14,3.0,20.0,18.0,0.1,10,95,100,1.5,2.0,3.0,10,1.0,8,-1.0667987778330412,-0.03643466179915031,-3.868108320126912,10,0.0,-0.0
CADJPY_X_15m,10,14,200,3,14,20,2.0,25.0,20.0,0.2,15,95,100,1.0,2.0,2.0,10,0.5,8,-1.3193066764288128,-0.03932860140445664,-4.024020110282536,10,0.0,-0.0
CADJPY_X_15m,20,10,100,2,14,14,2.0,30.0,15.0,0.1,10,95,100,1.5,1.0,1.5,30,0.5,8,-0.9279770544513646,-0.017090842735380377,-1.7778394603126662,6,0.0,-0.0
CADJPY_X_15m,20,20,50,3,10,14,3.0,25.0,20.0,0.1,10,85,100,2.0,2.0,3.0,10,0.25,8,-1.6095513060787088,-0.031048070887533957,-3.199114220539143,12,0.0,-0.0
CADJPY_X_15m,20,14,50,2,20,20,4.0,20.0,18.0,0.05,15,85,200,1.0,2.0,1.5,30,0.5,8,-1.9793225051941603,-0.11899449938782158,-12.421349987089588,21,0.0,-0.0
CADJPY_X_15m,10,14,50,3,10,10,4.0,20.0,20.0,0.05,15,90,100,2.0,2.0,2.0,20,0.25,8,-1.1157467070566796,-0.036956390483405835,-4.5917510002887,14,0.0,-0.0
CADJPY_X_15m,20,20,100,2,10,14,3.0,30.0,18.0,0.1,10,90,200,1.5,1.0,1.5,20,0.25,8,-1.024554210915566,-0.023125106669327787,-3.088473291417827,14,0.125,-0.36223461511581456
CADJPY_X_15m,10,14,200,2,10,14,3.0,30.0,20.0,0.2,15,85,200,1.5,0.5,3.0,10,1.0,8,-1.8117029625341539,-0.016063760494034796,-1.852895365601269,21,0.0,-0.0
CADJPY_X_15m,10,14,200,3,14,10,3.0,30.0,15.0,0.2,5,85,200,1.0,1.0,2.0,20,1.0,8,-0.9023096944219864,-0.011156799370102203,-1.1891759004761813,5,0.0,-0.0
CADJPY_X_15m,14,10,200,2,10,10,3.0,30.0,20.0,0.2,10,90,200,1.0,2.0,1.5,10,1.0,8,-1.5743749967824021,-0.08242597426006723,-8.357413157933543,15,0.0,-0.0
CADJPY_X_15m,14,14,50,5,10,20,3.0,20.0,15.0,0.05,5,90,200,2.0,1.0,2.0,10,1.0,8,-2.172210956991868,-0.04268887117204577,-4.346302421335,25,0.0,-0.0
CADJPY_X_15m,10,10,200,5,20,10,4.0,30.0,18.0,0.2,15,90,200,1.0,1.0,1.5,30,0.25,8,-0.756306487483684,-0.014716317928930607,-2.149694151260623,8,0.25,-0.5347894459550917
CADJPY_X_15m,10,14,100,2,20,20,2.0,20.0,15.0,0.2,15,95,200,1.5,1.0,1.5,30,0.25,8,-1.0492669419181855,-0.019492674426101756,-2.062979082619978,8,0.0,-0.0
CADJPY_X_15m,14,14,200,2,10,14,3.0,30.0,18.0,0.1,10,85,100,1.0,1.0,3.0,30,0.25,8,-0.6312362751868843,-0.020620834147345796,-2.7216014337346413,13,0.25,-0.4463514507155835
CADJPY_X_15m,20,14,100,5,20,20,2.0,20.0,18.0,0.1,10,90,200,1.0,2.0,3.0,30,0.5,8,-0.8626792772097337,-0.022111900652958254,-3.1467251645175525,13,0.125,-0.30500318345205607
CADJPY_X_15m,10,10,100,3,10,10,2.0,25.0,20.0,0.2,5,90,100,1.0,2.0,3.0,20,0.5,8,-1.1533882038672516,-0.027005984186555566,-3.2924242595867543,11,0.0,-0.0
CADJPY_X_15m,20,14,50,3,14,10,3.0,25.0,20.0,0.05,5,95,200,2.0,1.0,3.0,10,0.5,8,-1.3207216624490468,-0.009166245743543595,-0.9809780183081096,8,0.0,-0.0
CADJPY_X_15m,20,10,100,2,14,10,2.0,30.0,18.0,0.05,10,85,200,1.5,0.5,3.0,20,0.5,8,-1.5689073301918324,-0.013383927380383055,-1.7626507189164107,14,0.0,-0.0
CADJPY_X_15m,20,20,50,5,10,20,2.0,25.0,15.0,0.1,5,85,200,2.0,1.0,3.0,20,0.25,8,-0.9904745752445802,-0.012965641589018195,-2.1417638373287753,17,0.25,-0.700371288748308
CADJPY_X_15m,20,20,200,3,10,14,3.0,20.0,18.0,0.1,10,90,100,2.0,1.0,1.5,10,0.5,8,-1.421179679316972,-0.02613984702447567,-2.64170709455185,12,0.0,-0.0
CADJPY_X_15m,10,14,50,5,10,20,2.0,30.0,15.0,0.2,10,90,100,2.0,0.5,2.0,10,0.25,8,-1.5573691995345404,-0.01179522870431813,-1.495090467584641,18,0.125,-0.5506131609009696
CADJPY_X_15m,20,20,200,2,10,14,2.0,20.0,18.0,0.1,15,95,100,1.5,0.5,3.0,30,0.25,8,-0.7212327242793617,-0.005427018378050548,-0.6325846160531148,8,0.125,-0.2549942750757921
